Entidad	ID Activo	Proyecto	Categoría	Dpto	U operativa	Moneda	F.Transacción	Año	Per inic	Per fin	Importe
NMP01	000000071457	SUCS_NB	EDIFC	_	13018	MXN	01/03/2014	2024	1	12	48464.62
NMP01	000000071458	SUCS_NB	EDIFC	_	13025	MXN	01/03/2014	2024	1	12	42150.61
NMP01	000000079278	SUCS_NB	EDIFC	_	13007	MXN	01/03/2014	2024	1	12	21931.92
NMP01	000000079279	SUCS_NB	EDIFC	_	13029	MXN	01/03/2014	2024	1	12	30978.51
NMP01	000000079280	SUCS_NB	EDIFC	_	13006	MXN	01/03/2014	2024	1	12	30822.67
NMP01	000000079286	CORP	EDIFC	16011	ADMON	MXN	01/02/2012	2024	1	12	2070.33
NMP01	000000079287	CORP	EDIFC	23000	ADMON	MXN	01/02/2012	2024	1	12	12805.09
NMP01	000000079288	SUCS_NB	EDIFC	_	13000	MXN	01/01/2017	2024	1	12	29464.66
NMP01	000000079289	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	92059.55
NMP01	000000079291	SUCS_NB	EDIFC	_	13000	MXN	01/01/2017	2024	1	12	58911.31
NMP01	000000079292	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	14191.55
NMP01	000000079754	SUCS_NB	EDIFC	_	13028	MXN	01/03/2012	2024	1	12	64817.79
NMP01	000000079756	SUCS_NB	EDIFC	_	13030	MXN	01/03/2012	2024	1	12	14291.5
NMP01	000000079889	SUCS_NB	EDIFC	_	13024	MXN	01/03/2012	2024	1	12	8674.63
NMP01	000000079901	SUCS_NB	EDIFC	_	13015	MXN	01/03/2014	2024	1	12	8674.63
NMP01	000000079902	SUCS_NB	EDIFC	_	13023	MXN	01/03/2014	2024	1	12	8674.63
NMP01	000000079936	SUCS_NB	PREOP	_	13212	MXN	01/01/2014	2024	1	12	24486.31
NMP01	000000079943	SUCS_NB	EDIFC	_	13000	MXN	01/04/2012	2024	1	12	181550.21
NMP01	000000079944	SUCS_NB	EDIFC	_	13006	MXN	01/04/2012	2024	1	12	60130.08
NMP01	000000079945	SUCS_NB	EDIFC	_	13006	MXN	01/04/2012	2024	1	12	8516.18
NMP01	000000079946	SUCS_NB	EDIFC	_	13004	MXN	01/04/2012	2024	1	12	54278.58
NMP01	000000079947	SUCS_NB	EDIFC	_	13001	MXN	01/04/2012	2024	1	12	45818.15
NMP01	000000079948	SUCS_NB	EDIFC	_	13017	MXN	01/04/2012	2024	1	12	49236.58
NMP01	000000079958	SUCS_NB	EDIFC	_	13012	MXN	01/04/2012	2024	1	12	40320.9
NMP01	000000079992	SUCS_NB	EDIFC	_	13006	MXN	01/09/2016	2024	1	12	5337.65
NMP01	000000079993	SUCS_NB	EDIFC	_	13020	MXN	01/09/2016	2024	1	12	65005.17
NMP01	000000079995	SUCS_NB	EDIFC	_	13030	MXN	01/04/2012	2024	1	12	5236.3
NMP01	000000079996	SUCS_NB	EDIFC	_	13030	MXN	01/04/2012	2024	1	12	3490.84
NMP01	000000079998	SUCS_NB	EDIFC	_	13024	MXN	01/04/2012	2024	1	12	29677.2
NMP01	000000080012	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	7242.85
NMP01	000000080013	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	59221.59
NMP01	000000080032	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	13768.43
NMP01	000000080861	SUCS_NB	EDIFC	_	13019	MXN	01/04/2012	2024	1	12	8727.2
NMP01	000000080884	SUCS_NB	EDIFC	_	13020	MXN	01/04/2012	2024	1	12	77181.99
NMP01	000000080885	SUCS_NB	EDIFC	_	13017	MXN	01/04/2012	2024	1	12	60015.27
NMP01	000000080886	CORP	EQOFN	25106	ADMON	MXN	01/10/2022	2024	1	12	20872.66
NMP01	000000080887	CORP	SNEUM	25106	ADMON	MXN	01/10/2022	2024	1	12	4480.99
NMP01	000000080888	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	36208.41
NMP01	000000080889	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	49757.23
NMP01	000000080890	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	31893.63
NMP01	000000080891	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	38851.68
NMP01	000000081430	SUCS_NB	EDIFC	_	13030	MXN	01/05/2012	2024	1	12	63832.26
NMP01	000000081620	SUCS_NB	EDIFC	_	13027	MXN	01/04/2012	2024	1	12	22675.71
NMP01	000000081621	SUCS_NB	EDIFC	_	13008	MXN	01/04/2012	2024	1	12	20683.31
NMP01	000000081622	SUCS_NB	EDIFC	_	13003	MXN	01/04/2012	2024	1	12	23000.16
NMP01	000000081681	SUCS_NB	EDIFC	_	13030	MXN	01/04/2012	2024	1	12	43643.14
NMP01	000000081689	SUCS_NB	EDIFC	_	13009	MXN	01/04/2012	2024	1	12	41580.54
NMP01	000000081690	SUCS_NB	EDIFC	_	13024	MXN	01/04/2012	2024	1	12	31794.81
NMP01	000000081716	SUCS_NB	EDIFC	_	13000	MXN	01/05/2012	2024	1	12	4276.39
NMP01	000000081717	SUCS_NB	EDIFC	_	13000	MXN	01/05/2012	2024	1	12	2783.31
NMP01	000000081718	SUCS_NB	EDIFC	_	13021	MXN	01/05/2012	2024	1	12	2193.24
NMP01	000000081719	SUCS_NB	EDIFC	_	13028	MXN	01/05/2012	2024	1	12	2193.24
NMP01	000000081720	SUCS_NB	EDIFC	_	13032	MXN	01/05/2012	2024	1	12	2193.24
NMP01	000000081722	SUCS_NB	EDIFC	_	13030	MXN	01/05/2012	2024	1	12	54345.7
NMP01	000000081723	SUCS_NB	EDIFC	_	13000	MXN	01/05/2012	2024	1	12	6047.03
NMP01	000000081724	SUCS_NB	EDIFC	_	13000	MXN	01/05/2012	2024	1	12	6207.43
NMP01	000000082518	SUCS_NB	EDIFC	_	13028	MXN	01/06/2012	2024	1	12	8834.29
NMP01	000000082637	SUCS_NB	EDIFC	_	13015	MXN	01/06/2012	2024	1	12	43837.88
NMP01	000000083695	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083696	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083697	SUCS_NB	EDIFC	_	13005	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083698	SUCS_NB	EDIFC	_	13007	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083699	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083700	SUCS_NB	EDIFC	_	13009	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083701	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083702	SUCS_NB	EDIFC	_	13013	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083703	SUCS_NB	EDIFC	_	13016	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083704	SUCS_NB	EDIFC	_	13018	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083705	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083706	SUCS_NB	EDIFC	_	13023	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083707	SUCS_NB	EDIFC	_	13024	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083708	SUCS_NB	EDIFC	_	13025	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083709	SUCS_NB	EDIFC	_	13027	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083710	SUCS_NB	EDIFC	_	13029	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083711	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	2206.7
NMP01	000000083803	SUCS_NB	EDIFC	_	13014	MXN	01/07/2012	2024	1	12	47711.83
NMP01	000000083876	SUCS_NB	EDIFC	_	13020	MXN	01/07/2012	2024	1	12	53512.08
NMP01	000000083877	SUCS_NB	EDIFC	_	13029	MXN	01/07/2012	2024	1	12	24743.14
NMP01	000000083879	SUCS_NB	EDIFC	_	13018	MXN	01/07/2012	2024	1	12	47366.14
NMP01	000000083880	SUCS_NB	EDIFC	_	13006	MXN	01/07/2012	2024	1	12	38658.37
NMP01	000000083881	SUCS_NB	EDIFC	_	13019	MXN	01/07/2012	2024	1	12	22350.53
NMP01	000000083882	SUCS_NB	PREOP	_	13036	MXN	01/06/2012	2024	1	12	24527.42
NMP01	000000083883	SUCS_NB	EDIFC	_	13011	MXN	01/07/2012	2024	1	12	21827.88
NMP01	000000084067	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	52.45
NMP01	000000084117	SUCS_NB	EDIFC	_	13015	MXN	01/07/2012	2024	1	12	37857.47
NMP01	000000084118	SUCS_NB	EDIFC	_	13023	MXN	01/06/2012	2024	1	12	38579.12
NMP01	000000084213	SUCS_NB	EDIFC	_	13028	MXN	01/07/2012	2024	1	12	29626.13
NMP01	000000084308	SUCS_NB	EDIFC	_	13025	MXN	01/07/2012	2024	1	12	54406.96
NMP01	000000084310	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	4666.6
NMP01	000000084311	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	13081.04
NMP01	000000084312	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	2207.74
NMP01	000000084313	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	1774.51
NMP01	000000084314	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	1971.17
NMP01	000000084315	SUCS_NB	EDIFC	_	13000	MXN	01/07/2012	2024	1	12	4602.36
NMP01	000000084317	SUCS_NB	EDIFC	_	13004	MXN	01/07/2012	2024	1	12	2220.32
NMP01	000000084318	SUCS_NB	EDIFC	_	13008	MXN	01/07/2012	2024	1	12	2220.32
NMP01	000000084319	SUCS_NB	EDIFC	_	13009	MXN	01/07/2012	2024	1	12	2220.32
NMP01	000000084320	SUCS_NB	EDIFC	_	13016	MXN	01/07/2012	2024	1	12	2220.32
NMP01	000000084321	SUCS_NB	EDIFC	_	13018	MXN	01/07/2012	2024	1	12	2220.32
NMP01	000000084322	SUCS_NB	EDIFC	_	13025	MXN	01/07/2012	2024	1	12	2220.32
NMP01	000000084364	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	90435.43
NMP01	000000084483	SUCS_NB	EDIFC	_	13023	MXN	01/01/2017	2024	1	12	899.93
NMP01	000000084485	SUCS_NB	EDIFC	_	13018	MXN	01/01/2017	2024	1	12	1199.93
NMP01	000000084552	SUCS_NB	EDIFC	_	13000	MXN	01/08/2012	2024	1	12	110249.93
NMP01	000000085032	SUCS_NB	EDIFC	_	13018	MXN	01/01/2017	2024	1	12	157137.95
NMP01	000000085033	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	894.34
NMP01	000000085139	CORP	EDIFC	25701	ADMON	MXN	01/03/2023	2024	1	12	10831.38
NMP01	000000085684	SUCS_NB	EDIFC	_	13030	MXN	01/08/2012	2024	1	12	17967.48
NMP01	000000085789	SUCS_NB	EDIFC	_	13013	MXN	01/01/2017	2024	1	12	1649.93
NMP01	000000085907	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	93796.15
NMP01	000000085908	SUCS_NB	EDIFC	_	13020	MXN	01/09/2012	2024	1	12	38586.73
NMP01	000000085909	SUCS_NB	EDIFC	_	13003	MXN	01/09/2012	2024	1	12	36830.48
NMP01	000000085939	CORP	EDIFC	16202	ADMON	MXN	01/02/2022	2024	1	12	8400.8
NMP01	000000085940	CORP	EDIFC	16202	ADMON	MXN	01/02/2022	2024	1	12	8411.67
NMP01	000000085963	CORP	EDIFC	25404	ADMON	MXN	01/09/2014	2024	1	12	8675.1
NMP01	000000085964	CORP	EDIFC	25701	ADMON	MXN	01/03/2023	2024	1	12	-36.44
NMP01	000000086602	SUCS_NB	EDIFC	_	13016	MXN	01/09/2012	2024	1	12	20576.97
NMP01	000000086615	CORP	EDIFC	19000	ADMON	MXN	01/01/2017	2024	1	12	14887.43
NMP01	000000086645	SUCS_NB	EDIFC	_	13002	MXN	01/09/2012	2024	1	12	2248.07
NMP01	000000086646	SUCS_NB	EDIFC	_	13003	MXN	01/09/2012	2024	1	12	112713.46
NMP01	000000086647	SUCS_NB	EDIFC	_	13020	MXN	01/09/2012	2024	1	12	19394.03
NMP01	000000087089	SUCS_NB	EDIFC	_	13001	MXN	01/09/2012	2024	1	12	2248.07
NMP01	000000087090	CORP	EDIFC	25701	ADMON	MXN	01/03/2023	2024	1	12	9190.2
NMP01	000000087091	SUCS_NB	EDIFC	_	13010	MXN	01/09/2012	2024	1	12	2248.07
NMP01	000000087197	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	22811.68
NMP01	000000087205	CORP	EDIFC	25701	ADMON	MXN	01/03/2023	2024	1	12	2037.66
NMP01	000000087206	CORP	EDIFC	25701	ADMON	MXN	01/03/2023	2024	1	12	2102.58
NMP01	000000087207	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	5239.76
NMP01	000000087255	SUCS_NB	EDIFC	_	13000	MXN	01/09/2012	2024	1	12	11408.51
NMP01	000000087256	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	12712.91
NMP01	000000087521	SUCS_NB	EDIFC	_	13002	MXN	01/09/2012	2024	1	12	86124.4
NMP01	000000087527	SUCS_NB	EDIFC	_	13006	MXN	01/10/2012	2024	1	12	23133.55
NMP01	000000087973	SUCS_NB	EDIFC	_	13030	MXN	01/10/2012	2024	1	12	16614.75
NMP01	000000088016	SUCS_NB	EDIFC	_	13019	MXN	01/10/2012	2024	1	12	94193.28
NMP01	000000088164	CORP	EDIFC	16201	ADMON	MXN	01/11/2012	2024	1	12	26668.16
NMP01	000000088171	CORP	EDIFC	25404	ADMON	MXN	01/09/2014	2024	1	12	26668.16
NMP01	000000088597	SUCS_NB	EDIFC	_	13024	MXN	01/11/2012	2024	1	12	2276.53
NMP01	000000088599	SUCS_NB	EDIFC	_	13022	MXN	01/11/2012	2024	1	12	2276.53
NMP01	000000088612	SUCS_NB	EDIFC	_	13020	MXN	01/11/2012	2024	1	12	5802.46
NMP01	000000088615	SUCS_NB	EDIFC	_	13020	MXN	01/11/2012	2024	1	12	8769.64
NMP01	000000088617	SUCS_NB	EDIFC	_	13020	MXN	01/11/2012	2024	1	12	17262.6
NMP01	000000088621	CORP	EDIFC	25702	ADMON	MXN	01/03/2023	2024	1	12	12113.85
NMP01	000000089164	SUCS_NB	EDIFC	_	13013	MXN	01/11/2012	2024	1	12	2276.53
NMP01	000000089165	CORP	EDIFC	25106	ADMON	MXN	01/02/2022	2024	1	12	4467.76
NMP01	000000089166	SUCS_NB	EDIFC	_	13023	MXN	01/11/2012	2024	1	12	2276.53
NMP01	000000089167	SUCS_NB	EDIFC	_	13012	MXN	01/11/2012	2024	1	12	2276.53
NMP01	000000089429	SUCS_NB	EDIFC	_	13002	MXN	01/12/2012	2024	1	12	30420.31
NMP01	000000089699	CORP	EDIFC	16202	ADMON	MXN	01/02/2022	2024	1	12	2292.92
NMP01	000000089701	CORP	EDIFC	25701	ADMON	MXN	01/03/2023	2024	1	12	17423.12
NMP01	000000091796	SUCS_NB	EDIFC	_	13019	MXN	01/01/2013	2024	1	12	2305.71
NMP01	000000091911	SUCS_NB	EDIFC	_	13002	MXN	01/01/2013	2024	1	12	2168.39
NMP01	000000092048	SUCS_NB	PREOP	_	13086	MXN	01/02/2013	2024	1	12	40967.01
NMP01	000000096594	SUCS_NB	PREOP	_	13209	MXN	01/01/2014	2024	1	12	14084.5
NMP01	000000096595	SUCS_NB	PREOP	_	13095	MXN	01/02/2013	2024	1	12	18382.89
NMP01	000000096596	SUCS_NB	PREOP	_	13217	MXN	01/01/2014	2024	1	12	27497.01
NMP01	000000096597	SUCS_NB	PREOP	_	13104	MXN	01/02/2013	2024	1	12	43534.86
NMP01	000000096618	SUCS_NB	PREOP	_	13059	MXN	01/02/2013	2024	1	12	97675.25
NMP01	000000096731	CORP	EDIFC	14000	ADMON	MXN	01/01/2017	2024	1	12	3193.43
NMP01	000000100195	SUCS_NB	EDIFC	_	13001	MXN	01/01/2017	2024	1	12	295237.7
NMP01	000000100196	SUCS_NB	EDIFC	_	13001	MXN	01/01/2017	2024	1	12	17532.39
NMP01	000000100197	SUCS_NB	EDIFC	_	13001	MXN	01/01/2017	2024	1	12	3872.65
NMP01	000000100199	SUCS_NB	EDIFC	_	13001	MXN	01/01/2017	2024	1	12	701.23
NMP01	000000100200	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	216642.52
NMP01	000000100201	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	17532.39
NMP01	000000100203	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	389.54
NMP01	000000100204	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	651.04
NMP01	000000100205	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	254749.61
NMP01	000000100206	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	12272.65
NMP01	000000100207	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	5259.67
NMP01	000000100208	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	350.58
NMP01	000000100209	SUCS_NB	EDIFC	_	13017	MXN	01/01/2017	2024	1	12	244325.26
NMP01	000000100210	SUCS_NB	EDIFC	_	13017	MXN	01/01/2017	2024	1	12	12272.65
NMP01	000000100211	SUCS_NB	EDIFC	_	13017	MXN	01/01/2017	2024	1	12	584.34
NMP01	000000100212	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	406886.86
NMP01	000000100213	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	14972.65
NMP01	000000100215	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	6416.81
NMP01	000000100216	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	4675.25
NMP01	000000100217	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	1371.36
NMP01	000000100218	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	779.15
NMP01	000000100221	SUCS_NB	EQOFN	_	13017	MXN	01/01/2017	2024	1	12	8705.71
NMP01	000000100367	CORP	EDIFC	16202	ADMON	MXN	01/02/2022	2024	1	12	28961.11
NMP01	000000100376	CORP	EDIFC	14000	ADMON	MXN	01/01/2017	2024	1	12	3005.85
NMP01	000000100377	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	4417.58
NMP01	000000100378	SUCS_NB	EDIFC	_	13003	MXN	01/01/2017	2024	1	12	3279.83
NMP01	000000100379	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	3318.45
NMP01	000000100380	SUCS_NB	EDIFC	_	13021	MXN	01/01/2017	2024	1	12	2583.87
NMP01	000000100387	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	5469.53
NMP01	000000100388	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	3651.17
NMP01	000000100389	SUCS_NB	EDIFC	_	13017	MXN	01/01/2017	2024	1	12	4072.48
NMP01	000000100394	CORP	EDIFC	18000	ADMON	MXN	01/05/2013	2024	1	12	1034.56
NMP01	000000100423	SUCS_NB	EDIFC	_	13028	MXN	01/01/2017	2024	1	12	2319.32
NMP01	000000100906	SUCS_NB	EDIFC	_	13013	MXN	01/01/2017	2024	1	12	188355.3
NMP01	000000100907	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	139981.07
NMP01	000000100908	SUCS_NB	EDIFC	_	13028	MXN	01/01/2017	2024	1	12	7034.14
NMP01	000000100909	SUCS_NB	EDIFC	_	13019	MXN	01/05/2013	2024	1	12	5473.89
NMP01	000000100911	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	5328.87
NMP01	000000100912	SUCS_NB	EDIFC	_	13027	MXN	01/01/2017	2024	1	12	124097.37
NMP01	000000100913	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	1815.72
NMP01	000000100914	SUCS_NB	EDIFC	_	13004	MXN	01/05/2013	2024	1	12	5475.28
NMP01	000000100915	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	254839.84
NMP01	000000100916	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	1618.35
NMP01	000000100917	SUCS_NB	EDIFC	_	13060	MXN	01/01/2017	2024	1	12	1342.03
NMP01	000000100918	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	1894.66
NMP01	000000100919	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	17763.08
NMP01	000000100920	SUCS_NB	EDIFC	_	13002	MXN	01/01/2017	2024	1	12	118.35
NMP01	000000100922	SUCS_NB	EDIFC	_	13001	MXN	01/01/2017	2024	1	12	74269.83
NMP01	000000100923	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	42877.78
NMP01	000000100962	SUCS_NB	EDIFC	_	13018	MXN	01/01/2017	2024	1	12	83221.05
NMP01	000000100968	SUCS_NB	EDIFC	_	13009	MXN	01/01/2017	2024	1	12	6483.02
NMP01	000000100969	SUCS_NB	EDIFC	_	13015	MXN	01/01/2017	2024	1	12	3606.56
NMP01	000000100978	SUCS_NB	EDIFC	_	13005	MXN	01/01/2017	2024	1	12	3217.04
NMP01	000000100979	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	5174.73
NMP01	000000100980	SUCS_NB	EDIFC	_	13014	MXN	01/01/2017	2024	1	12	4875.4
NMP01	000000100981	SUCS_NB	EDIFC	_	13027	MXN	01/01/2017	2024	1	12	3720.06
NMP01	000000101001	SUCS_NB	EDIFC	_	13007	MXN	01/01/2017	2024	1	12	6680.32
NMP01	000000101002	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	5786.7
NMP01	000000101003	SUCS_NB	EDIFC	_	13025	MXN	01/01/2017	2024	1	12	5102.59
NMP01	000000101018	SUCS_NB	EDIFC	_	13015	MXN	01/01/2017	2024	1	12	2630.6
NMP01	000000101019	SUCS_NB	EDIFC	_	13016	MXN	01/01/2017	2024	1	12	4776.57
NMP01	000000101020	SUCS_NB	EDIFC	_	13029	MXN	01/01/2017	2024	1	12	6197.96
NMP01	000000101360	SUCS_NB	EDIFC	_	13013	MXN	01/01/2017	2024	1	12	6053.73
NMP01	000000101361	SUCS_NB	EDIFC	_	13022	MXN	01/01/2017	2024	1	12	4926.98
NMP01	000000101362	SUCS_NB	EDIFC	_	13028	MXN	01/01/2017	2024	1	12	6116.62
NMP01	000000101363	SUCS_NB	EDIFC	_	13032	MXN	01/01/2017	2024	1	12	2493.96
NMP01	000000101383	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	147297.76
NMP01	000000101384	SUCS_NB	EDIFC	_	13015	MXN	01/01/2017	2024	1	12	635.69
NMP01	000000101389	SUCS_NB	EDIFC	_	13060	MXN	01/01/2017	2024	1	12	40606.85
NMP01	000000101390	SUCS_NB	EDIFC	_	13060	MXN	01/01/2017	2024	1	12	6357.52
NMP01	000000101391	SUCS_NB	EDIFC	_	13060	MXN	01/01/2017	2024	1	12	238.34
NMP01	000000101443	SUCS_NB	EDIFC	_	13020	MXN	01/01/2017	2024	1	12	2827.58
NMP01	000000101444	SUCS_NB	EDIFC	_	13023	MXN	01/01/2017	2024	1	12	2693.1
NMP01	000000101496	SUCS_NB	EDIFC	_	13010	MXN	01/01/2017	2024	1	12	3796.63
NMP01	000000101497	SUCS_NB	EDIFC	_	13011	MXN	01/01/2017	2024	1	12	1589.33
NMP01	000000101498	SUCS_NB	EDIFC	_	13015	MXN	01/01/2017	2024	1	12	2511.18
NMP01	000000101499	SUCS_NB	EDIFC	_	13060	MXN	01/01/2017	2024	1	12	3417.14
NMP01	000000102260	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	23279.92
NMP01	000000102261	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	119.92
NMP01	000000102262	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	239.92
NMP01	000000102263	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	239.92
NMP01	000000102264	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	452184.08
NMP01	000000102265	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	15764.9
NMP01	000000102266	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	799.92
NMP01	000000102267	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	4799.92
NMP01	000000102268	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	2397.94
NMP01	000000102269	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	32343.92
NMP01	000000102270	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	430.32
NMP01	000000102271	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	1839.92
NMP01	000000102494	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	298785.28
NMP01	000000102495	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	1517.97
NMP01	000000102496	SUCS_NB	EDIFC	_	13004	MXN	01/01/2017	2024	1	12	1279.92
NMP01	000000102498	SUCS_NB	EDIFC	_	13019	MXN	01/01/2017	2024	1	12	3946.24
NMP01	000000102504	SUCS_NB	EDIFC	_	13020	MXN	01/01/2017	2024	1	12	2642.48
NMP01	000000102509	SUCS_NB	EDIFC	_	13007	MXN	01/01/2017	2024	1	12	39407.91
NMP01	000000102510	SUCS_NB	EDIFC	_	13007	MXN	01/01/2017	2024	1	12	250352.05
NMP01	000000102512	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	257010.38
NMP01	000000102513	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	85670.08
NMP01	000000102514	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	12599.92
NMP01	000000102515	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	119.92
NMP01	000000102516	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	239.92
NMP01	000000102517	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	239.92
NMP01	000000102518	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	5599.92
NMP01	000000102519	SUCS_NB	EDIFC	_	13008	MXN	01/01/2017	2024	1	12	85670.07
NMP01	000000102520	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	47498.55
NMP01	000000102521	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	70923.71
NMP01	000000102522	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	110900.79
NMP01	000000102523	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	56.64
NMP01	000000102524	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	4799.92
NMP01	000000102525	SUCS_NB	EDIFC	_	13012	MXN	01/01/2017	2024	1	12	959.92
NMP01	000000102526	SUCS_NB	EDIFC	_	13013	MXN	01/01/2017	2024	1	12	42293.25
